일자|시간|구분,공급량
2019-02-09 08 H,541.4041620814401
2019-02-09 09 H,593.2670121838206
2019-02-09 10 H,594.8647564620538
2019-02-09 11 H,572.2515080806327
2019-02-09 12 H,496.5737309396041
2019-02-09 13 H,470.70697594879573
2019-02-09 14 H,450.5647667248505
2019-02-09 15 H,431.08968807388777
2019-02-09 16 H,421.66608688171976
2019-02-09 17 H,440.06627158467717
2019-02-09 18 H,475.2448336080905
2019-02-09 19 H,553.3563514361733
2019-02-09 20 H,591.7584889861372
2019-02-09 21 H,579.0201630991616
2019-02-09 22 H,552.5242755478654
2019-02-09 23 H,504.5630248844917
2019-02-09 24 H,478.4563598979564
2019-02-10 01 H,447.7560799542521
2019-02-10 02 H,388.8377741210484
2019-02-10 03 H,353.5244397526669
2019-02-10 04 H,372.690068792365
2019-02-10 05 H,418.2150111107347
2019-02-10 06 H,415.4599537804386
2019-02-10 07 H,438.8708418374654
2019-02-10 08 H,506.2420412132365
2019-02-10 09 H,571.6897789342587
2019-02-10 10 H,563.9602227255108
2019-02-10 11 H,537.9750266989448
2019-02-10 12 H,472.4511559242497
2019-02-10 13 H,441.40826798667905
2019-02-10 14 H,429.30680691611985
2019-02-10 15 H,406.4582871711305
2019-02-10 16 H,402.6980260477905
2019-02-10 17 H,434.47147245973906
2019-02-10 18 H,468.8733216968322
2019-02-10 19 H,549.5021703471568
2019-02-10 20 H,583.7171972155178
2019-02-10 21 H,585.3556783858396
2019-02-10 22 H,561.8321164390005
2019-02-10 23 H,512.3130356447241
2019-02-10 24 H,478.3074082329986
2019-02-11 01 H,458.9676125091992
2019-02-11 02 H,388.7734295667018
2019-02-11 03 H,364.8560380582061
2019-02-11 04 H,385.7224970940714
2019-02-11 05 H,439.9746894137128
2019-02-11 06 H,448.37169740793684
2019-02-11 07 H,492.973172882817
2019-02-11 08 H,603.6205529064159
2019-02-11 09 H,634.2043155310283
2019-02-11 10 H,611.0595459188843
2019-02-11 11 H,595.673581081129
2019-02-11 12 H,512.0497479712392
2019-02-11 13 H,476.47720860576493
2019-02-11 14 H,460.40191570233816
2019-02-11 15 H,421.3967999108572
2019-02-11 16 H,412.4208362569094
2019-02-11 17 H,429.4932638933871
2019-02-11 18 H,489.6144543027833
2019-02-11 19 H,573.2058437231251
2019-02-11 20 H,611.1694713285084
2019-02-11 21 H,611.0803218198645
2019-02-11 22 H,596.2036076809624
2019-02-11 23 H,557.4692049926017
2019-02-11 24 H,510.68069863969833
2019-02-12 01 H,462.1854790541391
2019-02-12 02 H,376.1994390674494
2019-02-12 03 H,364.8596987356131
2019-02-12 04 H,380.1766248188912
2019-02-12 05 H,427.3312469569717
2019-02-12 06 H,441.1677102507325
2019-02-12 07 H,495.96854453418064
2019-02-12 08 H,617.8317728832741
2019-02-12 09 H,638.9020665079913
2019-02-12 10 H,611.7231269330568
2019-02-12 11 H,567.3204731779147
2019-02-12 12 H,512.3452414819952
2019-02-12 13 H,472.2144447985548
2019-02-12 14 H,459.43631634088547
2019-02-12 15 H,427.83187707982694
2019-02-12 16 H,403.59522923488777
2019-02-12 17 H,445.85859839936745
2019-02-12 18 H,480.84159054227507
2019-02-12 19 H,567.061273560228
2019-02-12 20 H,624.8913430547494
2019-02-12 21 H,625.7133461486277
2019-02-12 22 H,615.4890586770559
2019-02-12 23 H,561.966234889497
2019-02-12 24 H,513.5410056208406
2019-02-13 01 H,459.80585198342226
2019-02-13 02 H,381.62310920144705
2019-02-13 03 H,358.43420532007724
2019-02-13 04 H,378.3697980707063
2019-02-13 05 H,415.51882476824704
2019-02-13 06 H,425.7485288166573
2019-02-13 07 H,486.40136201651546
2019-02-13 08 H,615.0277751372073
2019-02-13 09 H,624.2771687918308
2019-02-13 10 H,586.7758799799977
2019-02-13 11 H,553.1941397223657
2019-02-13 12 H,483.8471324748457
2019-02-13 13 H,455.4369226747652
2019-02-13 14 H,425.25910535194566
2019-02-13 15 H,399.3744378416094
2019-02-13 16 H,380.91398702946964
2019-02-13 17 H,409.7506781493308
2019-02-13 18 H,458.4738187921847
2019-02-13 19 H,550.1133059548171
2019-02-13 20 H,586.2255074052266
2019-02-13 21 H,588.4693172353969
2019-02-13 22 H,576.8832918973749
2019-02-13 23 H,541.248096156335
2019-02-13 24 H,495.97579056909524
2019-02-14 01 H,443.98864090549495
2019-02-14 02 H,374.38298515330763
2019-02-14 03 H,335.5892261659427
2019-02-14 04 H,358.83874509567227
2019-02-14 05 H,404.89262947929967
2019-02-14 06 H,411.6853896452079
2019-02-14 07 H,473.74958974573957
2019-02-14 08 H,579.2133380839374
2019-02-14 09 H,600.5605689709213
2019-02-14 10 H,576.3161494827165
2019-02-14 11 H,544.14917696519
2019-02-14 12 H,478.2714510970243
2019-02-14 13 H,452.80344565672306
2019-02-14 14 H,419.2827595436245
2019-02-14 15 H,395.4023483508853
2019-02-14 16 H,378.9737010760679
2019-02-14 17 H,402.56218298468673
2019-02-14 18 H,452.3948001554791
2019-02-14 19 H,546.1871080412086
2019-02-14 20 H,575.2585404525169
2019-02-14 21 H,583.401391614551
2019-02-14 22 H,571.1347948899905
2019-02-14 23 H,537.2194700738464
2019-02-14 24 H,494.0257731111313
2019-02-15 01 H,447.5711225794899
2019-02-15 02 H,372.03384246431204
2019-02-15 03 H,334.16548454389357
2019-02-15 04 H,363.13883580677987
2019-02-15 05 H,403.12960205136454
2019-02-15 06 H,406.6977639176832
2019-02-15 07 H,453.8872322575536
2019-02-15 08 H,560.4412315625644
2019-02-15 09 H,594.3855822896288
2019-02-15 10 H,572.9566941072482
2019-02-15 11 H,540.3922968526871
2019-02-15 12 H,473.40514413749264
2019-02-15 13 H,431.2728812908616
2019-02-15 14 H,416.8425012491954
2019-02-15 15 H,386.5642923705991
2019-02-15 16 H,377.8953439480209
2019-02-15 17 H,398.1876560065781
2019-02-15 18 H,440.893119493771
2019-02-15 19 H,522.2740612737944
2019-02-15 20 H,563.5645997333501
2019-02-15 21 H,561.3966695227037
2019-02-15 22 H,548.9162046254529
2019-02-15 23 H,515.6973229121209
2019-02-15 24 H,477.8933730163381
2019-02-16 01 H,410.522108237509
2019-02-16 02 H,358.9189896532661
2019-02-16 03 H,318.5442937932738
2019-02-16 04 H,349.07950850804116
2019-02-16 05 H,391.7088649485103
2019-02-16 06 H,390.9070564209964
2019-02-16 07 H,420.7327978679551
2019-02-16 08 H,497.89949426662946
2019-02-16 09 H,543.0123683179818
2019-02-16 10 H,534.2212190523832
2019-02-16 11 H,511.9993419187349
2019-02-16 12 H,448.8663698987355
2019-02-16 13 H,408.791762024914
2019-02-16 14 H,401.94360477787654
2019-02-16 15 H,384.28488602877115
2019-02-16 16 H,376.86372474037347
2019-02-16 17 H,387.4290314432112
2019-02-16 18 H,413.37791532593616
2019-02-16 19 H,497.2430156150542
2019-02-16 20 H,516.745262599695
2019-02-16 21 H,513.9333244634315
2019-02-16 22 H,499.4012343017393
2019-02-16 23 H,471.5366742130094
2019-02-16 24 H,441.4330681110942
2019-02-17 01 H,402.51253390330146
2019-02-17 02 H,356.36652809703185
2019-02-17 03 H,318.0176548489108
2019-02-17 04 H,344.29260196403806
2019-02-17 05 H,382.94506562083086
2019-02-17 06 H,381.22456113234716
2019-02-17 07 H,403.41020763415514
2019-02-17 08 H,484.8193501772326
2019-02-17 09 H,531.2747044658101
2019-02-17 10 H,534.2212190523832
2019-02-17 11 H,518.7252129887984
2019-02-17 12 H,462.13161443042225
2019-02-17 13 H,419.10007656860665
2019-02-17 14 H,405.86803574108114
2019-02-17 15 H,393.1482291590079
2019-02-17 16 H,387.5865701975745
2019-02-17 17 H,395.64668512076514
2019-02-17 18 H,435.93739772726536
2019-02-17 19 H,518.4036615153586
2019-02-17 20 H,534.0928226069956
2019-02-17 21 H,534.4689914960373
2019-02-17 22 H,518.575387559033
2019-02-17 23 H,490.0015303577949
2019-02-17 24 H,455.70704607075254
2019-02-18 01 H,416.8425012491954
2019-02-18 02 H,361.30330593712915
2019-02-18 03 H,329.47117942935563
2019-02-18 04 H,351.87315873165306
2019-02-18 05 H,396.90169790980525
2019-02-18 06 H,397.1282927427756
2019-02-18 07 H,438.69581550069853
2019-02-18 08 H,551.4900441368203
2019-02-18 09 H,573.5119009700117
2019-02-18 10 H,570.0472807468136
2019-02-18 11 H,550.3212661724691
2019-02-18 12 H,484.16059336537273
2019-02-18 13 H,443.2156515890006
2019-02-18 14 H,429.6014992542027
2019-02-18 15 H,403.8186186013421
2019-02-18 16 H,395.4023483508853
2019-02-18 17 H,406.08097662847945
2019-02-18 18 H,460.9587300788297
2019-02-18 19 H,541.4185730493216
2019-02-18 20 H,570.0261318853685
2019-02-18 21 H,570.8005119912671
2019-02-18 22 H,560.5362546834627
2019-02-18 23 H,529.3047908285808
2019-02-18 24 H,477.68394329184497
2019-02-19 01 H,417.99870322955985
2019-02-19 02 H,359.83408992854083
2019-02-19 03 H,320.0822983341179
2019-02-19 04 H,355.3896870705664
2019-02-19 05 H,392.54940034285
2019-02-19 06 H,399.8343071829952
2019-02-19 07 H,463.1283856756089
2019-02-19 08 H,579.6695916946977
2019-02-19 09 H,589.4340265901094
2019-02-19 10 H,566.5745247252136
2019-02-19 11 H,532.7689515446193
2019-02-19 12 H,462.4391039419527
2019-02-19 13 H,424.252355472772
2019-02-19 14 H,408.1578908310019
2019-02-19 15 H,391.57810594975433
2019-02-19 16 H,377.86610277513773
2019-02-19 17 H,395.6023459039253
2019-02-19 18 H,430.8616369655552
2019-02-19 19 H,533.6647770847035
2019-02-19 20 H,563.8443853784704
2019-02-19 21 H,574.741912647012
2019-02-19 22 H,558.7480901733818
2019-02-19 23 H,528.9216632635859
2019-02-19 24 H,478.73232483208426
2019-02-20 01 H,420.94863871878226
2019-02-20 02 H,355.215872091399
2019-02-20 03 H,319.8273750691951
2019-02-20 04 H,347.91351617221727
2019-02-20 05 H,392.0482496661582
2019-02-20 06 H,394.12163413186073
2019-02-20 07 H,447.61471110092873
2019-02-20 08 H,573.0080903454652
2019-02-20 09 H,588.593639284431
2019-02-20 10 H,566.5745247252136
2019-02-20 11 H,533.3742863105718
2019-02-20 12 H,466.9949568886261
2019-02-20 13 H,426.59687157624444
2019-02-20 14 H,409.9955918673379
2019-02-20 15 H,384.189915623694
2019-02-20 16 H,371.3562788913197
2019-02-20 17 H,395.3879642659341
2019-02-20 18 H,443.6464296278116
2019-02-20 19 H,541.4275090359396
2019-02-20 20 H,582.0846755253442
2019-02-20 21 H,583.401391614551
2019-02-20 22 H,571.1347948899905
2019-02-20 23 H,537.2194700738464
2019-02-20 24 H,491.1478558517008
2019-02-21 01 H,432.4234512343999
2019-02-21 02 H,366.63591065745254
2019-02-21 03 H,329.48071635469364
2019-02-21 04 H,362.5754484065233
2019-02-21 05 H,403.12960205136454
2019-02-21 06 H,402.2589369300868
2019-02-21 07 H,468.7845967181667
2019-02-21 08 H,577.6557063398473
2019-02-21 09 H,589.4340265901094
2019-02-21 10 H,564.4564486198188
2019-02-21 11 H,536.134055350928
2019-02-21 12 H,470.8720171283919
2019-02-21 13 H,431.9334949475185
2019-02-21 14 H,411.71734864613967
2019-02-21 15 H,385.2320735750504
2019-02-21 16 H,374.39863401793536
2019-02-21 17 H,397.85605121014294
2019-02-21 18 H,432.2998421507373
2019-02-21 19 H,535.0119577875258
2019-02-21 20 H,580.7422953052294
2019-02-21 21 H,587.3277176350992
2019-02-21 22 H,574.5346239550942
2019-02-21 23 H,532.6443275648543
2019-02-21 24 H,483.30192031742115
2019-02-22 01 H,423.95505058505734
2019-02-22 02 H,358.61469457334385
2019-02-22 03 H,321.2038692214276
2019-02-22 04 H,349.2477745464948
2019-02-22 05 H,392.4866617263214
2019-02-22 06 H,392.31270000914003
2019-02-22 07 H,445.61932883299437
2019-02-22 08 H,569.6045053919348
2019-02-22 09 H,579.6695916946977
2019-02-22 10 H,557.5569092168381
2019-02-22 11 H,528.748378006425
2019-02-22 12 H,464.3693894370749
2019-02-22 13 H,419.1794350529951
2019-02-22 14 H,409.5062548021799
2019-02-22 15 H,382.8756554762366
2019-02-22 16 H,376.11765176972585
2019-02-22 17 H,393.25273369221634
2019-02-22 18 H,428.13826183516795
2019-02-22 19 H,524.6119325296775
2019-02-22 20 H,561.495500582832
2019-02-22 21 H,564.3349025173525
2019-02-22 22 H,552.057260211698
2019-02-22 23 H,519.7973343209758
2019-02-22 24 H,479.65696459982496
2019-02-23 01 H,410.522108237509
2019-02-23 02 H,357.5323039934512
2019-02-23 03 H,316.28264061406054
2019-02-23 04 H,341.75614623681315
2019-02-23 05 H,382.13406492043475
2019-02-23 06 H,388.9340920269417
2019-02-23 07 H,413.30310294671415
2019-02-23 08 H,500.02568995402385
2019-02-23 09 H,533.7621146636661
2019-02-23 10 H,534.2212190523832
2019-02-23 11 H,511.528567615557
2019-02-23 12 H,446.44187012296345
2019-02-23 13 H,406.7255104851477
2019-02-23 14 H,394.95755238721597
2019-02-23 15 H,370.44993451523806
2019-02-23 16 H,369.9533962090789
2019-02-23 17 H,389.05149413855395
2019-02-23 18 H,411.2801038900552
2019-02-23 19 H,509.4929986587018
2019-02-23 20 H,531.9969600276821
2019-02-23 21 H,528.4871461347662
2019-02-23 22 H,506.8690017470229
2019-02-23 23 H,478.16508055489237
2019-02-23 24 H,451.5758143880875
2019-02-24 01 H,404.99862025221034
2019-02-24 02 H,350.1705242085568
2019-02-24 03 H,308.96590176177324
2019-02-24 04 H,335.9777006687264
2019-02-24 05 H,378.16883411797977
2019-02-24 06 H,377.36089452356424
2019-02-24 07 H,411.7938080132894
2019-02-24 08 H,482.38366154637345
2019-02-24 09 H,531.1354561529329
2019-02-24 10 H,527.8600768480387
2019-02-24 11 H,512.1914965872754
2019-02-24 12 H,436.1453017909323
2019-02-24 13 H,406.6150870634022
2019-02-24 14 H,393.49711574062053
2019-02-24 15 H,365.5564687501909
2019-02-24 16 H,363.3078866586236
2019-02-24 17 H,377.29502245172176
2019-02-24 18 H,417.8104119958248
2019-02-24 19 H,505.7118050282463
2019-02-24 20 H,533.1653252310864
2019-02-24 21 H,526.358780157553
2019-02-24 22 H,513.3234938290751
2019-02-24 23 H,476.88663041609357
2019-02-24 24 H,446.2893047110788
2019-02-25 01 H,405.78173224131575
2019-02-25 02 H,344.3658242664077
2019-02-25 03 H,311.85155521079855
2019-02-25 04 H,337.618829512895
2019-02-25 05 H,383.6173760809814
2019-02-25 06 H,384.2974938074104
2019-02-25 07 H,438.02070404269205
2019-02-25 08 H,554.0817273368458
2019-02-25 09 H,569.5400019237251
2019-02-25 10 H,556.3992046933447
2019-02-25 11 H,517.7529433824116
2019-02-25 12 H,452.1737584629352
2019-02-25 13 H,402.3575307159512
2019-02-25 14 H,385.858420268858
2019-02-25 15 H,357.53002016716766
2019-02-25 16 H,338.6152119808481
2019-02-25 17 H,358.3208646572841
2019-02-25 18 H,401.2405852884106
2019-02-25 19 H,501.48673705413756
2019-02-25 20 H,552.3470360467272
2019-02-25 21 H,552.0867281834019
2019-02-25 22 H,538.2809758304535
2019-02-25 23 H,504.0526072824443
2019-02-25 24 H,455.0650726240908
2019-02-26 01 H,394.97704435611115
2019-02-26 02 H,330.1318708083037
2019-02-26 03 H,293.04073018607016
2019-02-26 04 H,326.28586733587275
2019-02-26 05 H,373.1202978708693
2019-02-26 06 H,376.55591881330525
2019-02-26 07 H,433.0003508888254
2019-02-26 08 H,560.2544025917687
2019-02-26 09 H,564.0173228282694
2019-02-26 10 H,545.1328644116325
2019-02-26 11 H,504.626388610174
2019-02-26 12 H,430.64152262754834
2019-02-26 13 H,400.3028502352294
2019-02-26 14 H,377.6314459693459
2019-02-26 15 H,347.1478247098263
2019-02-26 16 H,329.2353356553453
2019-02-26 17 H,343.31524543115665
2019-02-26 18 H,388.55967955645355
2019-02-26 19 H,491.35189253937705
2019-02-26 20 H,544.9879386003449
2019-02-26 21 H,553.9425431791853
2019-02-26 22 H,544.8606600979418
2019-02-26 23 H,499.4275419075645
2019-02-26 24 H,448.8960250259984
2019-02-27 01 H,396.89392976558884
2019-02-27 02 H,325.822790440714
2019-02-27 03 H,294.1190537067759
2019-02-27 04 H,316.046371585638
2019-02-27 05 H,368.54283709689713
2019-02-27 06 H,370.956155049256
2019-02-27 07 H,431.59604444934297
2019-02-27 08 H,551.2886404564965
2019-02-27 09 H,557.6220440974488
2019-02-27 10 H,544.1934832465511
2019-02-27 11 H,504.626388610174
2019-02-27 12 H,435.890310766259
2019-02-27 13 H,399.63891601014495
2019-02-27 14 H,380.0099562319028
2019-02-27 15 H,351.7639085998595
2019-02-27 16 H,333.5791319159571
2019-02-27 17 H,353.2487338337225
2019-02-27 18 H,390.51963586049897
2019-02-27 19 H,488.4696721178557
2019-02-27 20 H,534.001794269738
2019-02-27 21 H,540.0302495709368
2019-02-27 22 H,525.9177013297332
2019-02-27 23 H,488.9197222714671
2019-02-27 24 H,450.26092579508247
2019-02-28 01 H,393.94399427636637
2019-02-28 02 H,324.8551562127752
2019-02-28 03 H,285.3642093579426
2019-02-28 04 H,305.7573116473785
2019-02-28 05 H,347.64020722957264
2019-02-28 06 H,353.9421408001161
2019-02-28 07 H,402.93303084385235
2019-02-28 08 H,525.544176217672
2019-02-28 09 H,544.8043151844175
2019-02-28 10 H,521.9941184344931
2019-02-28 11 H,489.7617263712174
2019-02-28 12 H,412.32749585631336
2019-02-28 13 H,390.86703051150204
2019-02-28 14 H,380.0099562319028
2019-02-28 15 H,358.98270238442586
2019-02-28 16 H,348.67147708614834
2019-02-28 17 H,371.54633847595267
2019-02-28 18 H,401.0355781906648
2019-02-28 19 H,487.2308235225815
2019-02-28 20 H,507.3437846825458
2019-02-28 21 H,524.8024210547377
2019-02-28 22 H,505.8735385384253
2019-02-28 23 H,471.9628503296174
2019-02-28 24 H,440.92927231856095
2019-03-01 01 H,360.54953747291813
2019-03-01 02 H,300.82874146050466
2019-03-01 03 H,269.0146434231817
2019-03-01 04 H,291.4767759181899
2019-03-01 05 H,318.7237139474319
2019-03-01 06 H,319.1793026170226
2019-03-01 07 H,356.9303208381525
2019-03-01 08 H,424.59985123838794
2019-03-01 09 H,460.2454575231755
2019-03-01 10 H,449.46954421501744
2019-03-01 11 H,438.85658092250554
2019-03-01 12 H,379.1058167682065
2019-03-01 13 H,363.22930955065516
2019-03-01 14 H,336.30841941998983
2019-03-01 15 H,314.84495507997156
2019-03-01 16 H,308.91369242405256
2019-03-01 17 H,316.67239111036713
2019-03-01 18 H,351.9892495853201
2019-03-01 19 H,440.13684097404223
2019-03-01 20 H,474.17295770604284
2019-03-01 21 H,472.8638900440285
2019-03-01 22 H,454.83848543103096
2019-03-01 23 H,436.01059801267326
2019-03-01 24 H,399.2675414322522
2019-03-02 01 H,367.41124705877814
2019-03-02 02 H,309.3104282420381
2019-03-02 03 H,273.2344030474981
2019-03-02 04 H,295.4455831846809
2019-03-02 05 H,332.3742470262731
2019-03-02 06 H,330.80166251560456
2019-03-02 07 H,368.9151150131265
2019-03-02 08 H,457.62682432636234
2019-03-02 09 H,466.57751829903987
2019-03-02 10 H,461.8371730626619
2019-03-02 11 H,439.01118520827197
2019-03-02 12 H,387.9578824051385
2019-03-02 13 H,358.0743705962532
2019-03-02 14 H,340.9981274636211
2019-03-02 15 H,312.90531720771173
2019-03-02 16 H,304.5112855840689
2019-03-02 17 H,310.63587329701926
2019-03-02 18 H,343.05502769852853
2019-03-02 19 H,427.6453164822686
2019-03-02 20 H,456.36511690477266
2019-03-02 21 H,458.9035539972894
2019-03-02 22 H,440.40583901839824
2019-03-02 23 H,420.79512153985894
2019-03-02 24 H,384.6279446947429
2019-03-03 01 H,346.48639590881857
2019-03-03 02 H,291.64924682525907
2019-03-03 03 H,257.825193595009
2019-03-03 04 H,285.3898481069245
2019-03-03 05 H,308.2287046356997
2019-03-03 06 H,309.18156041736495
2019-03-03 07 H,327.4991988150207
2019-03-03 08 H,435.3057764859883
2019-03-03 09 H,445.5242386532858
2019-03-03 10 H,438.98752842765435
2019-03-03 11 H,416.61586146062587
2019-03-03 12 H,361.6030553840247
2019-03-03 13 H,332.8218591890967
2019-03-03 14 H,319.07544610580555
2019-03-03 15 H,301.402632985735
2019-03-03 16 H,276.74291790016747
2019-03-03 17 H,301.14415956994236
2019-03-03 18 H,325.3608991996073
2019-03-03 19 H,404.9791533804902
2019-03-03 20 H,440.48819784594184
2019-03-03 21 H,442.37248995026897
2019-03-03 22 H,432.96210439516443
2019-03-03 23 H,404.81873074013373
2019-03-03 24 H,363.5112582222257
2019-03-04 01 H,332.85823882361194
2019-03-04 02 H,266.92776093061207
2019-03-04 03 H,229.43068360493862
2019-03-04 04 H,261.05575223239777
2019-03-04 05 H,307.2797975206849
2019-03-04 06 H,312.88598120207666
2019-03-04 07 H,377.6010700647466
2019-03-04 08 H,505.6644977316852
2019-03-04 09 H,481.7929394251655
2019-03-04 10 H,445.9728326525086
2019-03-04 11 H,419.75429642500944
2019-03-04 12 H,358.7623772974186
2019-03-04 13 H,344.2857284658445
2019-03-04 14 H,329.7922418850539
2019-03-04 15 H,291.21822361088266
2019-03-04 16 H,275.79392241939735
2019-03-04 17 H,289.3752976150675
2019-03-04 18 H,328.0160933054329
2019-03-04 19 H,404.6443785825237
2019-03-04 20 H,465.6914693129883
2019-03-04 21 H,471.4685700325582
2019-03-04 22 H,451.9266794041823
2019-03-04 23 H,414.2552153533758
2019-03-04 24 H,379.5633889064239
2019-03-05 01 H,347.37690527398007
2019-03-05 02 H,270.41251271151657
2019-03-05 03 H,235.380084591672
2019-03-05 04 H,259.28685164860303
2019-03-05 05 H,310.60040784245246
2019-03-05 06 H,318.9125101500486
2019-03-05 07 H,387.0768335170534
2019-03-05 08 H,507.7133764048048
2019-03-05 09 H,496.60535752673894
2019-03-05 10 H,455.6408572876606
